city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Dubbo,-0.5548096689661174,-0.8049029494299182,Australia,AU,New South Wales,,-0.27383352577792325,0.0707091381816729,0
Geraldton,2.607386146890943,2.9728637345536573,Australia,AU,Western Australia,,-1.89404998783018,0.0675070149641421,3
Nowra,-0.7459648239379333,-0.7933580552603616,Australia,AU,New South Wales,,-0.22349663479789486,-0.0549612863192442,0
Bathurst,-0.5997976056298812,-0.8403087054427526,Australia,AU,New South Wales,,-0.24793335652750606,0.0561962894054445,0
Queanbeyan,-0.7349974321225297,-0.748445252934283,Australia,AU,New South Wales,,-0.30500148138298583,-0.0676837006082511,0
Frankston,-0.5449194850161984,-0.7913352232936185,Australia,AU,Victoria,,-0.5852343595348757,0.0608316209985637,0
Sunbury,-0.5313464617453433,-0.7688783411053869,Australia,AU,Victoria,,-0.5945484486505624,0.0607756699208381,0
Warrnambool,-0.5205885778154077,-0.6899022384383873,Australia,AU,Victoria,,-0.7282323617427201,0.0331315335952998,0
Wodonga,-0.638189458954393,-0.7413027684958533,Australia,AU,Victoria,,-0.4463599245028049,-0.0129764583797104,0
Albany,2.4497258547245617,2.8021840207737476,Australia,AU,Western Australia,,-1.8595521209990564,0.0318920020272234,3
Gladstone,0.5036588313020219,0.5041231021678192,Australia,AU,Queensland,,1.384731993533517,0.0493013950580193,1
Mildura,-0.464533279407877,-0.6210279200265367,Australia,AU,Victoria,,-0.6530469862763474,0.046374723300061,0
Southport,0.4174306787723813,0.3764663650165588,Australia,AU,Queensland,,1.4059682428216846,0.0428024621837296,1
Dandenong,-0.5727330305665813,-0.7653361592616968,Australia,AU,Victoria,,-0.5763221828177161,0.034185996213976,0
Kalgoorlie,2.4146520617525313,2.7656420173417353,Australia,AU,Western Australia,,-1.577591484322898,0.0339406722577942,3
Mount Gambier,-0.49961713323612783,-0.6122697246315001,Australia,AU,South Australia,,-0.8044821882766605,0.0152745319426985,0
Lismore,0.2886016512128527,0.4784242592374328,Australia,AU,New South Wales,,1.3846511005536264,-0.0791235440386233,1
Maryborough,0.3802797879531353,0.5046426769623846,Australia,AU,Queensland,,1.425117464325849,-0.0282209750954284,1
Quakers Hill,-0.664956985336116,-0.8518593287006558,Australia,AU,New South Wales,,-0.18568889376978936,0.0220230927022258,0
Gawler,-0.5386140414479975,-0.3973318305196819,Australia,AU,South Australia,,-0.8367436125262747,-0.091729752243123,0
Caboolture,0.40960138843519134,0.4271620956749746,Australia,AU,Queensland,,1.4038827705022559,0.0192384506031097,1
Ballina,0.280633915690845,0.4731626399632879,Australia,AU,New South Wales,,1.3974607254161049,-0.0815165285936597,1
Taree,-0.7288876750678023,-0.8246867655671251,Australia,AU,New South Wales,,-0.06158792618629687,-0.024816567212274,0
Traralgon,-0.6239860822105868,-0.7884180083681709,Australia,AU,Victoria,,-0.511021939766171,0.0127825570193782,0
Busselton,2.4950187084887805,2.91880949800733,Australia,AU,Western Australia,,-1.9613923920128171,0.0144869129254833,3
Armidale,0.39833594321533444,0.4164943968831514,Australia,AU,New South Wales,,1.2594147339680029,0.010936171454431,1
Goulburn,-0.6685939054382387,-0.8123676687478429,Australia,AU,New South Wales,,-0.2735859876430792,0.0019624793730442,0
Alice Springs,0.8187194652460732,1.0685339860651673,Australia,AU,Northern Territory,,0.47851336748951734,0.0075877146490022,1
Devonport,-0.6543080179013978,-0.8253009301725226,Australia,AU,Tasmania,,-0.5867918068684767,0.0046610428910439,0
Bacchus Marsh,-0.6575457354757999,-0.6425260638336421,Australia,AU,Victoria,,-0.6072175909955306,-0.0670079837464872,0
Whyalla,-0.40947962857296705,-0.41853404875769923,Australia,AU,South Australia,,-0.8664926886296521,-0.0009512805977465,0
Cessnock,-0.7194710795991386,-0.8029707505611386,Australia,AU,New South Wales,,-0.1393469223959437,-0.0292065748492114,0
Gympie,0.3546686846828225,0.5137252906670495,Australia,AU,Queensland,,1.4094276328583901,-0.0480319605393724,1
Griffith,-0.6099304781948335,-0.679851276800137,Australia,AU,New South Wales,,-0.45014099534929725,-0.0162130130296878,0
Kwinana,2.463957491804769,2.9614911748089576,Australia,AU,Western Australia,,-1.9070822480718879,-0.018997655128804,3
Burnie,-0.66000574682187,-0.794158287920409,Australia,AU,Tasmania,,-0.6083915293096749,-0.0110956413823166,0
Wangaratta,-0.637078016709479,-0.7196619266247587,Australia,AU,Victoria,,-0.4814099287153742,-0.0197379309264052,0
Grafton,0.3169689033909392,0.4484687718703018,Australia,AU,New South Wales,,1.3464235976225707,-0.0497320125164217,1
Yeppoon,0.40097327221767043,0.6415408102015276,Australia,AU,Queensland,,1.3762982574281024,-0.0672662194898364,1
Murray Bridge,-0.49404809539242406,-0.4759360824944292,Australia,AU,South Australia,,-0.8225391995335571,-0.0318620990766529,0
Mount Isa,0.625188387829057,1.0440426114104422,Australia,AU,Queensland,,0.8419036754620021,-0.0940194425008197,1
Narangba,0.3732985548486442,0.45717841997495284,Australia,AU,Queensland,,1.4018671791623285,-0.0145904317756433,1
Mount Eliza,-0.6257785433124177,-0.7158500533287852,Australia,AU,Victoria,,-0.5857655201771814,-0.0175386231788807,0
Broken Hill,-0.498198703407351,-0.5009532644658891,Australia,AU,New South Wales,,-0.6379558881454203,-0.0182014282534771,0
Nerang,0.351469731475047,0.44005023475346006,Australia,AU,Queensland,,1.4032330418493273,-0.0219458465320414,1
Karratha,2.537225604593751,3.127683528666264,Australia,AU,Western Australia,,-1.5967474744406394,-0.0226172594647494,3
Mount Barker,-0.4884286883038119,-0.45942867964152473,Australia,AU,South Australia,,-0.843156247327214,-0.0349523201387324,0
Horsham,-0.5684219942590437,-0.5906699329715572,Australia,AU,Victoria,,-0.704261838556747,-0.0319352658706019,0
Lara,-0.6172845924902903,-0.6863746045161496,Australia,AU,Victoria,,-0.6171170242874845,-0.0241365464214542,0
Singleton,-0.7583315515975733,-0.7517554357961825,Australia,AU,New South Wales,,-0.1418636690686409,-0.0730076608503016,0
Port Lincoln,-0.42294625396391117,-0.36504470699793246,Australia,AU,South Australia,,-0.9924259803388277,-0.0337558278612142,0
Banora Point,0.34194323999293497,0.43256875940838724,Australia,AU,New South Wales,,1.4096580739692148,-0.0249456850839486,1
Warwick,0.35558128127104477,0.49357607375869395,Australia,AU,Queensland,,1.3316034509508918,-0.0419246852091624,1
Rochedale,0.35208772154796325,0.4591391938363834,Australia,AU,Queensland,,1.4018704423647579,-0.0286040247813964,1
Kempsey,0.2631790434654817,0.46770266034730124,Australia,AU,New South Wales,,1.3115567929259553,-0.0924872437569475,1
Ulladulla,-0.723274510958144,-0.8184137483665882,Australia,AU,New South Wales,,-0.24127796011633684,-0.0287718780145735,0
Sale,-0.6842426140136972,-0.7565145853439467,Australia,AU,Victoria,,-0.47986732166691914,-0.0356796841491661,0
Echuca,-0.6180926647587857,-0.6551335041417237,Australia,AU,Victoria,,-0.557803448948309,-0.0340872303985124,0
Australind,2.4423460883264396,2.958243131316975,Australia,AU,Western Australia,,-1.932503045281436,-0.0319524815868252,3
Broome,2.3950704081858953,3.063442883126165,Australia,AU,Western Australia,,-1.2517369628889259,-0.0771308248857781,3
Port Hedland,2.4499913961078708,3.1322698538791958,Australia,AU,Western Australia,,-1.4938893095014942,-0.0765368826760748,3
Warragul,-0.6588749976489022,-0.725619277966392,Australia,AU,Victoria,,-0.5403803245964532,-0.0330844149285061,0
Port Pirie,-0.5148490372593447,-0.3481055250565173,Australia,AU,South Australia,,-0.8435474709955011,-0.0936880399635215,0
Barwon Heads,-0.631152819573761,-0.6843383420709639,Australia,AU,Victoria,,-0.6167408740992762,-0.0335621510537022,0
Emerald,0.48407917345032564,0.682356953422993,Australia,AU,Queensland,,1.2316516887335476,-0.03376013179027,1
Ulverstone,-0.6904861171400066,-0.7829998069780049,Australia,AU,Tasmania,,-0.5947134875767864,-0.0338031710808282,0
Morwell,-0.6714067657657476,-0.7389991074269575,Australia,AU,Victoria,,-0.5177190908225399,-0.0352578991016957,0
Gisborne,-0.6486135085136974,-0.6531153871718548,Australia,AU,Victoria,,-0.5955435935591702,-0.0557962485560735,0
Port Augusta,-0.475986460026453,-0.354046081785336,Australia,AU,South Australia,,-0.8421837156439109,-0.0662849236651092,0
Forster,-0.7447380242351854,-0.8198272166321805,Australia,AU,New South Wales,,-0.06414903016671597,-0.0353913209024261,0
Penrith,-0.7229886784759519,-0.7900326642955441,Australia,AU,New South Wales,,-0.19390753793728982,-0.0373065693322665,0
Torquay,-0.6318249669660719,-0.6760236360530115,Australia,AU,Victoria,,-0.6289307671449591,-0.0374658147073319,0
Jimboomba,0.3424098536470194,0.4664932475091777,Australia,AU,Queensland,,1.3921831427266151,-0.0377111386635137,1
Lithgow,-0.7448281988817378,-0.7370052584402335,Australia,AU,New South Wales,,-0.21547966795301468,-0.0721425711100816,0
Bowral,-0.7365581030294309,-0.7822772865760974,Australia,AU,New South Wales,,-0.22406037574868087,-0.0500461993374966,0
Goonellabah,0.32673777583461616,0.44257315173814893,Australia,AU,New South Wales,,1.3854532959809054,-0.0390066213093158,1
Raymond Terrace,-0.7381159521675257,-0.8028454825267138,Australia,AU,New South Wales,,-0.11703627791842978,-0.0393509356337815,0
Leopold,-0.6355985029733074,-0.6761957772284873,Australia,AU,Victoria,,-0.617958948450095,-0.0393767592081164,0
Dalby,0.38213956502307406,0.532495966442621,Australia,AU,Queensland,,1.3140984521491212,-0.0397856324684194,1
Campbelltown,-0.7317430815964844,-0.796453673752545,Australia,AU,New South Wales,,-0.19401604772514638,-0.04044413361396,0
Colac,-0.6352942204811064,-0.6373700384451167,Australia,AU,Victoria,,-0.6668806922772684,-0.0555853560323382,0
Muswellbrook,-0.7195630601780623,-0.7657504850865847,Australia,AU,New South Wales,,-0.15078798423500595,-0.0425573627803681,0
Esperance,2.2561880408757764,2.8125074982856937,Australia,AU,Western Australia,,-1.6203822416712577,-0.0852996822337264,3
Drouin,-0.6677097871101095,-0.7130333533813977,Australia,AU,Victoria,,-0.5440576338699453,-0.0433665014428624,0
Rutherford,-0.7375414717292308,-0.7918426140502055,Australia,AU,New South Wales,,-0.12700702065054717,-0.0433794132300299,0
Nelson Bay,-0.7505442435178288,-0.8101707616807264,Australia,AU,New South Wales,,-0.09456891097700199,-0.0436548646896024,0
Inverell,0.3580012018098985,0.497330226184073,Australia,AU,New South Wales,,1.2490985708686653,-0.0443434933385338,1
Parkes,-0.6758442641920964,-0.6982079755784836,Australia,AU,New South Wales,,-0.3064787401274173,-0.0454280834606007,0
Somerville,-0.6571595076698611,-0.6921418758188572,Australia,AU,Victoria,,-0.5812666379721335,-0.0457379663526198,0
Gracemere,0.4250343313570103,0.6262420272717213,Australia,AU,Queensland,,1.3542825832609622,-0.0458283488627921,1
Batemans Bay,-0.7807547733139228,-0.7606004528373809,Australia,AU,New South Wales,,-0.26283131350871086,-0.0879422946740005,0
Nambour,0.3453461853657039,0.49740105396710577,Australia,AU,Queensland,,1.415193363987988,-0.0463792517819371,1
Swan Hill,-0.6052009434448475,-0.5884746636492107,Australia,AU,Victoria,,-0.6024270405758088,-0.0520733499227883,0
Mareeba,0.5830578854366204,0.8874530191965253,Australia,AU,Queensland,,1.2331317989990724,-0.0468440761199658,1
Corinda,0.3343023092658576,0.47936905744170255,Australia,AU,Queensland,,1.403687549549711,-0.0471023118633151,1
Samford,0.295176743997208,0.5284239099741704,Australia,AU,Queensland,,1.3961887160988087,-0.0911013786009731,1
Mudgee,-0.7010344892943486,-0.7278017913411134,Australia,AU,New South Wales,,-0.22642541826937357,-0.0475154890526739,0
Casino,0.32303927054834214,0.45816369461205964,Australia,AU,New South Wales,,1.3710171351636304,-0.0475542244141763,1
Portland,-0.5917807908078518,-0.5800942730047737,Australia,AU,Victoria,,-0.7707085837921863,-0.0527275471392731,0
Kingston,-0.746123444388849,-0.832720637601647,Australia,AU,Tasmania,,-0.5744037961630278,-0.0497277085873659,0
Kingaroy,0.3640917379884955,0.5375157807817312,Australia,AU,Queensland,,1.3584619977156234,-0.0514019369900802,1
Kangaroo Flat,-0.6300185118175425,-0.6363169317555029,Australia,AU,Victoria,,-0.598206551755876,-0.0497922675232032,0
Bowen,0.4958750059084157,0.7544525973223191,Australia,AU,Queensland,,1.3137482169233,-0.0498654343171521,1
Young,-0.6920023094042169,-0.7151531534972104,Australia,AU,New South Wales,,-0.33097713477298424,-0.0502183564997295,0
Cowra,-0.6962229308206587,-0.7167869955278131,Australia,AU,New South Wales,,-0.3015827341021373,-0.0512168680406799,0
Hamilton,-0.5941137774547776,-0.5833598679272062,Australia,AU,Victoria,,-0.7356759219299994,-0.051599917726648,0
Gunnedah,0.3569223843461139,0.5112552882164095,Australia,AU,New South Wales,,1.1777672631856404,-0.0526672921324916,1
Mount Evelyn,-0.6648799409825835,-0.6841356835661307,Australia,AU,Victoria,,-0.5604798250961616,-0.0527705864298313,0
Andergrove,0.4627265216169279,0.7115701072700061,Australia,AU,Queensland,,1.339999855478313,-0.0539885983526287,1
Moree,0.3765764732341658,0.5508497831016304,Australia,AU,New South Wales,,1.1892035295997578,-0.0544534226906573,1
Benalla,-0.6683303624066257,-0.6795957611171336,Australia,AU,Victoria,,-0.5019206720900357,-0.054509373768383,0
Currumbin,0.31240312804500936,0.4646622004235795,Australia,AU,Queensland,,1.408367850941069,-0.0552711692112633,1
Wollert,-0.6589506415200419,-0.6678340231603441,Australia,AU,Victoria,,-0.5746241267963661,-0.0555337088836684,0
Mittagong,-0.7573289135238381,-0.7640797210238179,Australia,AU,New South Wales,,-0.22114728166476463,-0.0697065472644869,0
Kelso,-0.7171264569875839,-0.7339758599706849,Australia,AU,New South Wales,,-0.24299365675181447,-0.0559296703568039,0
Yanchep,2.4335796347372227,3.0132131445344412,Australia,AU,Western Australia,,-1.897833597287378,-0.056360063262386,3
Bentley,2.4233432625678786,2.9972283334191396,Australia,AU,Western Australia,,-1.8925919085829177,-0.0567302011611866,3
Moe,-0.6905343449771294,-0.7134741377730963,Australia,AU,Victoria,,-0.5226310283033395,-0.0567474168774099,0
Ayr,0.5093364498738945,0.793477157141051,Australia,AU,Queensland,,1.2804425261518306,-0.0569195740396428,1
Moranbah,0.4750688086261665,0.7329966611130749,Australia,AU,Queensland,,1.2607362927290025,-0.0569324858268102,1
Leeton,-0.6626446127492737,-0.6555010624463112,Australia,AU,New South Wales,,-0.4356559612481381,-0.0574145258810622,0
Moss Vale,-0.7442786665815425,-0.7743776554084558,Australia,AU,New South Wales,,-0.22796734729915444,-0.0576038987595183,0
Wallan,-0.6588579518732435,-0.6610112336950046,Australia,AU,Victoria,,-0.5731739328342255,-0.0579266934387049,0
Springwood,-0.741500266051276,-0.7655546024938519,Australia,AU,New South Wales,,-0.1986622516416582,-0.0580515073813237,0
Lesmurdie,2.419273294259998,2.994980713281923,Australia,AU,Western Australia,,-1.8857949449244695,-0.0582150566854449,3
Forbes,-0.686599189701967,-0.6834894494407485,Australia,AU,New South Wales,,-0.32533320482852907,-0.058236576330724,0
Emu Plains,-0.7442305966888898,-0.7691928045907068,Australia,AU,New South Wales,,-0.1945843978481603,-0.058283919550338,0
Rye,-0.6645699818883983,-0.6725408943846468,Australia,AU,Victoria,,-0.6019623628471767,-0.0583054391956171,0
Darley,-0.6502916866999995,-0.6480990581466411,Australia,AU,Victoria,,-0.6070111742927186,-0.0584948120740732,0
Ararat,-0.6162049809861899,-0.5958748936015222,Australia,AU,Victoria,,-0.6784025987270037,-0.0588176067532598,0
Tweed Heads,0.3062932366130566,0.4656805641836913,Australia,AU,New South Wales,,1.4121751673608283,-0.0593383821690142,1
Highfields,0.3452242660978925,0.5261865707501144,Australia,AU,Queensland,,1.3443730756732204,-0.0595320589765261,1
Charters Towers,0.5254311168902255,0.8213299310831573,Australia,AU,Queensland,,1.2092434615611745,-0.0595794021961401,1
Melton,-0.6548981711607191,-0.6517308730872504,Australia,AU,Victoria,,-0.5999425706113273,-0.059798902577987,0
Katoomba,-0.7386993640614319,-0.7560988808308483,Australia,AU,New South Wales,,-0.21237574373967094,-0.0602508151288482,0
Kilmore,-0.6594662126437889,-0.6555112051953174,Australia,AU,Victoria,,-0.571901202011961,-0.0602766387031831,0
Mooroopna,-0.6599715415650983,-0.6522178616265476,Australia,AU,Victoria,,-0.5310944556784731,-0.0603455015680763,0
Yarrawonga,-0.6702014910081363,-0.6654727691190286,Australia,AU,Victoria,,-0.48897064396196044,-0.0603971487167461,0
Maryborough,-0.6326712404713842,-0.6149433587619656,Australia,AU,Victoria,,-0.6303608751762747,-0.0604358840782485,0
Deniliquin,-0.6444370940295256,-0.625001570789188,Australia,AU,New South Wales,,-0.5340494114344246,-0.0606898158925419,0
Mandurah,2.41867706367711,2.998200707293144,Australia,AU,Western Australia,,-1.91463573595587,-0.0607974141189375,3
Bli Bli,0.3286756126812582,0.5091107907296542,Australia,AU,Queensland,,1.4199102040760376,-0.060952355564947,1
Kiama,-0.7628270846136826,-0.7841932299910217,Australia,AU,New South Wales,,-0.20498650921330053,-0.0649119702963023,0
Narre Warren North,-0.6743151873127115,-0.6772001839954481,Australia,AU,Victoria,,-0.5681127755692507,-0.0614989545550363,0
Narrabri,0.36282442577458596,0.5451753490416275,Australia,AU,New South Wales,,1.1668145977663813,-0.0617916217308321,1
Bairnsdale,-0.7206588693644252,-0.7433081239495375,Australia,AU,Victoria,,-0.4443699197019455,-0.0619035238862835,0
Clifton Springs,-0.6610517811372107,-0.656875092801357,Australia,AU,Victoria,,-0.6110386214352381,-0.0621660635586885,0
North Tamborine,0.31234605452372366,0.48257928364092495,Australia,AU,Queensland,,1.3986174859967948,-0.0622220146364142,1
Bargara,0.3545913978506195,0.5580749900254581,Australia,AU,Queensland,,1.429541918958929,-0.0623123971465865,1
Kingscliff,0.30189880663064816,0.4665215184956619,Australia,AU,New South Wales,,1.412127162843963,-0.0624027796567587,1
Healesville,-0.6764889264767194,-0.6767067764718692,Australia,AU,Victoria,,-0.5505389930567456,-0.0624156914439262,0
Fremantle,2.4206380304346626,3.007116553459259,Australia,AU,Western Australia,,-1.9030802897204067,-0.0624242993020378,3
Blaxland,-0.747512145340568,-0.7636519925829066,Australia,AU,New South Wales,,-0.19702364827373206,-0.0624587307344844,0
Atherton,0.5625878814118749,0.8962112090446253,Australia,AU,Queensland,,1.2306016778626971,-0.0629752022211829,1
Kyabram,-0.656015469569886,-0.6395381206644615,Australia,AU,Victoria,,-0.5452496415482516,-0.0630182415117411,0
Innisfail,0.5220618341652762,0.8998630760689091,Australia,AU,Queensland,,1.2545422361306777,-0.0895993073604916,1
Sanctuary Point,-0.760451483417535,-0.785991259491613,Australia,AU,New South Wales,,-0.22648830759090902,-0.0634314187010999,0
Collie,2.3996947655612715,2.9737363587466237,Australia,AU,Western Australia,,-1.9102930772259197,-0.063573448359942,3
Gatton,0.33302646181538,0.5188761078142405,Australia,AU,Queensland,,1.3593199287725242,-0.0639651059040217,1
Merrimac,0.3062642963408594,0.4779726716130357,Australia,AU,New South Wales,,1.4056658956046555,-0.0640942237756964,1
Murwillumbah,0.30330054404900897,0.4728393500902887,Australia,AU,New South Wales,,1.4002880461189033,-0.0642620770088734,1
Urraween,0.3407988243814337,0.54136544671209,Australia,AU,Queensland,,1.437944277088724,-0.0645332245393901,1
Kyneton,-0.6532746756813691,-0.635525682120769,Australia,AU,Victoria,,-0.5968430781904965,-0.0646106952623949,0
Bongaree,0.3182565456897521,0.5009808452599066,Australia,AU,Queensland,,1.4164088744015693,-0.0646279109786182,1
Roma,0.4120532981062354,0.641341099308077,Australia,AU,Queensland,,1.1985018613597545,-0.0650539999551444,1
Mount Cotton,0.3119262862263812,0.49061260948374874,Australia,AU,Queensland,,1.4075848124734123,-0.0651099510328701,1
Cootamundra,-0.7050281676104138,-0.698267524545848,Australia,AU,New South Wales,,-0.352452278127614,-0.0653380592728286,0
Beerwah,0.3235853983716035,0.511635010687097,Australia,AU,Queensland,,1.4107714434502396,-0.0653940103505543,1
Castlemaine,-0.6478966220236353,-0.6248699898582328,Australia,AU,Victoria,,-0.6052609803442478,-0.0654456574992242,0
Pottsville,0.29772559249092606,0.46795053055904134,Australia,AU,New South Wales,,1.4084417533702591,-0.0656737657391827,1
Cooma,-0.7418499972575735,-0.7578607668208996,Australia,AU,New South Wales,,-0.3299672015559335,-0.0657727561074665,0
Gordonvale,0.5547874264391996,0.8925717493765646,Australia,AU,Queensland,,1.2506463250873252,-0.0658157953980248,1
Lysterfield,-0.6780637980142541,-0.6717040877260709,Australia,AU,Victoria,,-0.5677501935534668,-0.0658502268304713,0
Bomaderry,-0.760320476748056,-0.778699349185196,Australia,AU,New South Wales,,-0.22190916518343426,-0.065858834688583,0
Chinchilla,0.371822637811436,0.5843240144014173,Australia,AU,Queensland,,1.2910973688697616,-0.0660697272123182,1
Northam,2.4011187977338144,2.990010417527569,Australia,AU,Western Australia,,-1.8457653533493095,-0.0663451786718907,3
Yass,-0.7260498090529925,-0.7268285299975402,Australia,AU,New South Wales,,-0.3098332922954565,-0.0665259436922352,0
Strathalbyn,-0.5243355129994237,-0.4338263349355409,Australia,AU,South Australia,,-0.8439623274254839,-0.0665345515503469,0
Burpengary,0.3187665433110883,0.5069283676815752,Australia,AU,Queensland,,1.406540988281958,-0.0668401305133102,1
Waterford,0.3113678481629458,0.4938199152734454,Australia,AU,Queensland,,1.4016073345672935,-0.0668487383714218,1
Lennox Head,0.2923566216384081,0.46149758008611935,Australia,AU,New South Wales,,1.4006374405599447,-0.0669520326687615,1
Beaudesert,0.31139011343840084,0.49292824510430233,Australia,AU,Queensland,,1.3877043742122728,-0.0670036798174314,1
Margaret River,2.4131919975817233,2.9994442396504724,Australia,AU,Western Australia,,-1.9798496833387003,-0.0670165916045988,3
Helensburgh,-0.7639290465236835,-0.7781635122979534,Australia,AU,New South Wales,,-0.18652241844244666,-0.0670553269661012,0
Goondiwindi,0.36153389548789877,0.5642670307192365,Australia,AU,Queensland,,1.234758023926492,-0.0671758369796642,1
Seymour,-0.6682701877776306,-0.6499337249080399,Australia,AU,Victoria,,-0.5566716118301949,-0.0672963469932272,0
Nambucca Heads,0.2882603237724985,0.44845204982680814,Australia,AU,New South Wales,,1.328883491554857,-0.0672963469932272,1
Nuriootpa,-0.5199817268255368,-0.42200610740149713,Australia,AU,South Australia,,-0.8219208213191327,-0.0673522980709528,0
Wauchope,-0.7763611281374635,-0.7839189217896302,Australia,AU,New South Wales,,-0.03571593100896955,-0.0673609059290645,0
Tumut,-0.7172889466501898,-0.7131611349256753,Australia,AU,New South Wales,,-0.35665494054962776,-0.0677138281116418,0
Wentworthville,-0.7609888700305237,-0.7703404793924057,Australia,AU,New South Wales,,-0.18023893826806964,-0.0678558577704839,0
Tuncurry,-0.778226285203865,-0.788350977800121,Australia,AU,New South Wales,,-0.06369818191380432,-0.0679032009900979,0
Glen Innes,0.32094989687072595,0.5018983819409157,Australia,AU,New South Wales,,1.2828970993253688,-0.0680366227908284,1
Yamba,0.2901998293951715,0.45914315648502363,Australia,AU,New South Wales,,1.3743950171416317,-0.0683766331862383,1
Wentworth Falls,-0.7484812335586701,-0.750308222273789,Australia,AU,New South Wales,,-0.20878558650569456,-0.0683766331862383,0
South Grafton,0.2962617674281542,0.4668818275479177,Australia,AU,New South Wales,,1.3464198753283843,-0.0684110646186848,1
Kurri Kurri,-0.7635571260853797,-0.7681472956481994,Australia,AU,New South Wales,,-0.13101437448912387,-0.0685143589160245,0
Stawell,-0.6225344930042249,-0.5769547430672293,Australia,AU,Victoria,,-0.6807714616549956,-0.0698399690652174,0
Cobram,-0.6711566944200913,-0.6462593557904811,Australia,AU,Victoria,,-0.5059390107935219,-0.0686434767876991,0
