Airport.Code,Airport.Name,Time.Label,x,Time.Month Name,y,z,Statistics.# of Delays.Late Aircraft,Statistics.# of Delays.National Aviation System,Statistics.# of Delays.Security,Statistics.# of Delays.Weather,Statistics.Carriers.Names,Statistics.Carriers.Total,Statistics.Flights.Cancelled,Statistics.Flights.Delayed,Statistics.Flights.Diverted,Statistics.Flights.On Time,Statistics.Flights.Total,Statistics.Minutes Delayed.Carrier,Statistics.Minutes Delayed.Late Aircraft,Statistics.Minutes Delayed.National Aviation System,Statistics.Minutes Delayed.Security,Statistics.Minutes Delayed.Total,Statistics.Minutes Delayed.Weather
IAD,"Washington, DC: Washington Dulles International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.7725114064331505,-0.8794594813861605,-0.41390289561635135,-0.4287539050448208,-0.16249797677186495,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.",0.32604468271612874,-0.38964489775614675,-0.6698045253318682,0.19581426960950257,-0.4173377229977842,-0.5069974456458819,-0.7508870129958342,-0.8086777075186234,-0.33433719682076635,-0.11575682422210569,-0.6182954083925415,-0.24160598550485218
IAH,"Houston, TX: George Bush Intercontinental/Houston",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.745206945967357,-0.10516040136947695,0.4885734676936258,1.5689001565469032,0.5956649819258935,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.4242621292178059,0.1163095496203876,3.991569773275379,0.6429532409365373,0.532396355269829,-0.5442092073590865,-0.1543812212223438,0.1966955607955008,1.4201635572796019,-0.015929620967230308,0.880600568503859
JFK,"New York, NY: John F. Kennedy International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.6026169857571021,-1.0022793354577724,-0.6080654785880892,2.567727187342765,-0.6679399492370373,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,Atlantic Southeast Airlines,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.",-0.5473706690995482,-0.656197580010922,-0.7925435258820345,-0.409306173003898,-0.8542697830604874,-0.8918879431526672,-0.5340561807098668,-0.9759292468294299,-0.5374020968482368,1.739012851667298,-0.7516085305305424,-0.6678561293510555
LAS,"Las Vegas, NV: McCarran International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.19305007877019953,-0.19772029139445982,-0.35858283007691766,1.901842500145524,-0.18910018584897928,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.6042717328184334,-0.2974962236630303,-0.6018444956536164,0.10615634896413383,-0.02023702850363927,-0.4409936206538611,-0.4739939838152058,-0.4427055636672787,2.318385350005917,-0.4954234219228452,-0.3780801351463023
LAX,"Los Angeles, CA: Los Angeles International",2003/06,-0.16742791040071744,June,-1.7023756706623046,0.7747413532951479,-0.042860475391123115,-0.12211666757502462,5.231265936131731,0.24983626392340716,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.38964489775614675,0.09877540668464956,-0.49182259699663444,1.222656411534309,0.9566357487731428,0.2083068204436062,-0.25174892031502594,-0.3281779316541778,9.126984306991966,-0.18919982867956692,-0.04754715507577665
LGA,"New York, NY: LaGuardia",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.8271203273647375,-0.80291957232704,-0.0949989883890277,-0.2622827332455105,0.20993295030773565,"American Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,AirTran Airways Corporation,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",-0.5473706690995482,-0.32041043483282844,-0.46640846727730684,-0.16175690102568868,-0.3922309922737695,-0.43573222289661345,-0.7249906292346665,-0.7859680400917588,-0.07061654743444097,-0.08076116996004147,-0.466240886433113,-0.14727826442914402
MCO,"Orlando, FL: Orlando International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.6268876172822518,-0.632039775357841,-0.45512176797906667,-0.4287539050448208,-0.40191785846589395,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,Northwest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.7081234272034107,-0.5926542964146208,-0.5193280716608799,-0.5702264712873064,-0.6238782404207557,-0.7117135943856868,-0.60114231496539,-0.4685224272387821,-0.6056959838910048,-0.6217085191278109,-0.47688494936635667
MDW,"Chicago, IL: Chicago Midway International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-1.1972474581232717,-0.6729797267150448,-0.698096173485599,1.069486641148972,-0.5216277993129084,"American Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,AirTran Airways Corporation,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,Southwest Airlines Co.",-1.4207860209152252,-0.5765779476491061,-0.8480683118452049,-0.6018444956536164,-0.5990804752537113,-0.7049078188432368,-1.0887320576514485,-0.7347680626202822,-0.5964095921484271,0.46361567411651305,-0.8162997013560973,-0.5898929556305439
MIA,"Miami, FL: Miami International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.9939809191001423,-1.0307593016193055,-0.40088640960707284,-0.5952250768441312,-0.16249797677186495,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",-0.5473706690995482,-0.6423506874262583,-0.7580597114417497,-0.16175690102568868,-1.0322652620740242,-1.0198447234673045,-0.9212687759958975,-0.9473615174640445,-0.38345516776896943,-0.5668119235998224,-0.7353238685134219,-0.37622754487967625
MSP,"Minneapolis, MN: Minneapolis-St Paul International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.4448578808436285,-0.7352796526933987,-0.21214736247253435,0.5700731257510412,0.36954620477042166,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",-0.5473706690995482,-0.38964489775614675,-0.423157581369153,-0.464317122332389,0.21538936397980962,0.043158415046323464,-0.310484067571786,-0.7333229019658453,-0.38066181089060114,1.233520067881926,-0.506601578932442,-0.022537186476325386
ORD,"Chicago, IL: Chicago O'Hare International",2003/06,-0.16742791040071744,June,-1.7023756706623046,0.68676031401648,0.3433990656746707,2.161191919885915,0.9030154693496618,1.047902536236837,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,Atlantic Southeast Airlines,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.",-0.11066299319170979,0.16423080563039938,1.459424898497922,0.278330693602239,2.949587285289856,2.6665638848000692,0.7922908269434618,0.16631541186134582,1.574930904565338,1.5251505200657944,1.0617447390827872,0.6366761833980998
PDX,"Portland, OR: Portland International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-1.1578076818949032,-0.9631193819856642,-0.8043974758947069,0.9030154693496618,-0.7477465764683802,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,Southwest Airlines Co.",-1.4207860209152252,-0.6804296420340834,-1.0041221839732737,-0.6293499703178619,-0.9769929817487681,-1.0422881678505098,-1.1000360346900533,-0.9677744117079649,-0.6789784454661589,1.140198323183088,-0.950692033315276,-0.8103511973590402
PHL,"Philadelphia, PA: Philadelphia International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.7179024855015635,-0.39886005241028794,0.1392977597779856,-0.7616962486434414,-0.18910018584897928,"American Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",-0.11066299319170979,-0.4519559143871332,-0.20631868039719245,-0.21676785035417964,-0.43794772583093056,-0.41226862195053526,-0.7622320954054885,-0.4749746285450022,0.007996496142495878,-0.7417901949101434,-0.34064894025150544,-0.3313022309139953
PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.253726657583074,-0.39174006086990465,-0.3151945433793226,2.2347848437441447,-0.49502559023579407,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.5419607161874469,-0.3617880810940698,-0.49182259699663444,0.5440252273374346,0.30752470148226,-0.3497808022950817,-0.5665100721394214,-0.4581124016051114,2.162849108841187,-0.5261501926038561,-0.5645742219866549
SAN,"San Diego, CA: San Diego International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.7603760906705757,-0.783339595590986,-0.6655549584624028,0.4036019539517309,-0.641337740159923,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.6700444725955856,-0.7890366972948869,-0.6568554449821074,-0.6519170279714139,-0.7355125157294258,-0.8215882512009268,-0.8687292939985257,-0.6007991529572917,0.043667822971742425,-0.8140798632686342,-0.6970344260504153
SEA,"Seattle, WA: Seattle/Tacoma International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.38418130203075407,-0.42200002491653366,-0.5429830485416967,3.733025389937938,-0.5615311129285799,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.5211903773104515,-0.5178419532221384,-0.5193280716608799,-0.29911125220037177,-0.3864732345750332,-0.5086530614012928,-0.5494520151290151,-0.5416181572298735,3.4421346924210905,-0.5907097524756089,-0.5136279896544393
SFO,"San Francisco, CA: San Francisco International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.48126382813135316,-0.8491995173395315,0.13604363827566598,1.4024289847475928,-0.2556057085417651,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",-0.5473706690995482,-0.4519559143871332,-0.3050943522685168,-0.5193280716608799,-0.19549914704828136,-0.24991799180189506,-0.5075843217540065,-0.8137099633688946,0.0057236405458111015,3.6015593396149383,-0.39931232939292144,-0.445699679878152
SLC,"Salt Lake City, UT: Salt Lake City International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-0.6420567619854705,-0.8883594708116396,-0.653623179620564,1.5689001565469032,-0.5615311129285799,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,United Air Lines Inc.,Southwest Airlines Co.",-0.9840783450073868,-0.6215803485492629,-0.7861143401389306,-0.7668773436390893,0.04432634046469469,-0.19176906771813615,-0.7725495435389061,-0.9168324986390662,-0.5997061002657562,1.3385070306681186,-0.8171683336511916,-0.7089218802612656
TPA,"Tampa, FL: Tampa International",2003/06,-0.16742791040071744,June,-1.7023756706623046,-1.0576913268536605,-0.8224995490630941,-0.46705354682090533,-0.4287539050448208,-0.4817244856972369,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.5473706690995482,-0.697738257764913,-0.7481236971114981,-0.464317122332389,-0.9365224307309534,-0.9468306608959682,-0.9869140535619051,-0.7961873904338479,-0.45108563430238363,-0.38794524626038296,-0.7425800190997143,-0.5670443423421563
ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2003/07,0.12176575301870382,July,-1.7023756706623046,2.076253968831305,1.7834173547171925,3.327252124883782,1.2359578129482824,3.8411344893338413,"American Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,AirTran Airways Corporation,America West Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.",-0.5473706690995482,0.9361950672253979,2.95158046232923,1.1860113575223399,2.550690048637414,2.7656648080505857,2.147329383589322,1.7372308496744495,2.4231571432395524,0.5608258248444692,2.47671165153698,3.537215010845571
BOS,"Boston, MA: Logan International",2003/07,0.12176575301870382,July,-1.7023756706623046,-0.3781136441494666,-0.3597000989381798,-0.3748534375885158,-0.9281674204427518,-0.2290034994646508,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,Atlantic Southeast Airlines,AirTran Airways Corporation,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",0.7627523586239672,0.04307049551459242,-0.4044544955710324,-0.6843609196463528,-0.22884987890555458,-0.280668425339923,-0.2635417338332884,-0.33009727293770896,-0.31497454914213874,-0.7845626612304442,-0.3405348774248769,-0.19343863857257568
BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2003/07,0.12176575301870382,July,-1.7023756706623046,-0.5692448674100211,-0.2546802237175262,-0.4453594034721078,-0.2622827332455105,0.316341786616193,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,AirTran Airways Corporation,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.5473706690995482,-0.5419607161874469,-0.4225731099379617,-0.21676785035417964,-0.44956427288234035,-0.4790160084927949,-0.6834330991036498,-0.1686263762446498,-0.2849416251889987,-0.5084858331630486,-0.3144671345084625,0.5980805528433911
CLT,"Charlotte, NC: Charlotte Douglas International",2003/07,0.12176575301870382,July,-1.7023756706623046,-0.7270039723234947,-0.4398000037674919,-0.010391829328717345,-0.9281674204427518,-0.05608914046340764,"American Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,Atlantic Southeast Airlines,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",-0.5473706690995482,-0.1750180626938601,-0.29632728080064774,-0.10674595169719772,-0.444318090342994,-0.42742523374179076,-0.7066576337466017,-0.4363423874790745,-0.12920764170928445,-0.8234467215216266,-0.3638300162478592,0.04508235825552432
DCA,"Washington, DC: Ronald Reagan Washington National",2003/07,0.12176575301870382,July,-1.7023756706623046,-0.7027333407983449,-0.9239594285135561,-0.41390289561635135,-0.4287539050448208,-0.05608914046340764,"American Airlines Inc.,Alaska Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,Atlantic Southeast Airlines,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",0.32604468271612874,-0.11270704606287367,-0.6674666396071031,-0.409306173003898,-0.7519692235432336,-0.758247433416309,-0.7088773237832733,-0.810535771217185,-0.33277569297571574,-0.3918336522895012,-0.5980273215070089,-0.034579023209394516
DEN,"Denver, CO: Denver International",2003/07,0.12176575301870382,July,-1.7023756706623046,-0.038324802797369675,-0.632039775357841,-0.3347192723932404,-0.5952250768441312,0.4360517274632075,"American Airlines Inc.,Alaska Airlines Inc.,JetBlue Airways,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,AirTran Airways Corporation,America West Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",0.32604468271612874,-0.4934965921411241,-0.37932222402980786,-0.5193280716608799,0.30251346686538294,0.11719263418053283,-0.2411393066113259,-0.5001875206768736,-0.33251544233487396,-0.48515539698833915,-0.38697599598986565,0.06700467641059889
DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2003/07,0.12176575301870382,July,-1.7023756706623046,1.945799324383625,1.1639780907038457,1.2218355128829823,2.0683136719448343,2.2050986310913103,"American Airlines Inc.,Continental Air Lines Inc.,Delta Air Lines Inc.,Atlantic Southeast Airlines,AirTran Airways Corporation,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,SkyWest Airlines Inc.,ExpressJet Airlines Inc.,ATA Airlines d/b/a ATA,United Air Lines Inc.,US Airways Inc.",0.32604468271612874,0.20923320653055624,1.520209927341814,0.9934730348726214,2.5720495061190385,2.3937448725574706,1.7685844947394826,0.8708570373395634,0.6187527000699581,0.9146707734942296,1.0759938183477675,1.538270113156096
DTW,"Detroit, MI: Detroit Metro Wayne County",2003/07,0.12176575301870382,July,-1.7023756706623046,-0.30226792063337354,-0.6071198049664993,-0.1503190539284614,-0.2622827332455105,0.8882892817741511,"American Airlines Inc.,Continental Air Lines Inc.,Atlantic Coast Airlines,Delta Air Lines Inc.,Atlantic Southeast Airlines,America West Airlines Inc.,American Eagle Airlines Inc.,Northwest Airlines Inc.,ExpressJet Airlines Inc.,United Air Lines Inc.,US Airways Inc.,Southwest Airlines Co.",-0.11066299319170979,-0.13347738493986916,-0.29866516652541286,-0.16175690102568868,0.15918026534395588,0.04286694174264548,-0.05595961003345237,-0.5932713506867607,-0.24755228312139796,-0.29073509553242677,-0.2815117516764017,1.0203167511119047
